,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density
0,ABQ-BWI,108.0,110.0,13736.0,15444.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,2.0,0.8894068894068894,11.0,ABQ,BWI,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,39.1754,-76.668297,Baltimore,1670.2377702877734,765693.0,1155.5,2205092.0,2872.8
1,ABQ-DAL,488.0,504.0,56344.0,74104.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,16.0,0.7603368239231351,11.000000000000002,ABQ,DAL,medium_airport,35.040199,-106.609001,Albuquerque,medium_airport,32.847099,-96.851799,Dallas,580.2265856333393,765693.0,1155.5,5668165.0,1522.2
2,ABQ-DEN,330.0,337.0,37782.0,47510.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,7.0,0.7952431067143759,11.000000000000002,ABQ,DEN,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,39.86169815,-104.6729965,Denver,349.1032835326989,765693.0,1155.5,2650725.0,1805.7
3,ABQ-HOU,326.0,335.0,39590.0,50650.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,9.0,0.7816386969397828,11.0,ABQ,HOU,medium_airport,35.040199,-106.609001,Albuquerque,medium_airport,29.645399,-95.2789,Houston,759.153724365196,765693.0,1155.5,5650910.0,1394.6
4,ABQ-LAS,324.0,333.0,35966.0,46332.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,9.0,0.7762669429336096,11.0,ABQ,LAS,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,36.083361,-115.151817,Las Vegas,486.4241103063761,765693.0,1155.5,2150373.0,1754.7
5,ABQ-LAX,60.0,65.0,7056.0,8708.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,5.0,0.8102893890675241,11.0,ABQ,LAX,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,33.942501,-118.407997,Los Angeles,677.2320302113061,765693.0,1155.5,12121244.0,3267.6
6,ABQ-MDW,109.0,114.0,14163.0,16387.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,5.0,0.8642826630865931,11.0,ABQ,MDW,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,41.785999,-87.752403,Chicago,1120.9500653403343,765693.0,1155.5,8595181.0,4576.6
7,ABQ-OAK,147.0,149.0,15521.0,21021.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.7383568812140241,11.0,ABQ,OAK,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,37.721298,-122.221001,Oakland,888.7191010375051,765693.0,1155.5,437548.0,2917.1
8,ABQ-PHX,402.0,404.0,47648.0,57486.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.8288626796089482,11.0,ABQ,PHX,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,33.435302,-112.005905,Phoenix,328.09516916498546,765693.0,1155.5,4047095.0,1251.8
9,ALB-BWI,426.0,453.0,52896.0,63222.0,56.178394743689836,53.09084185213375,18874153.0,21356,74.0,0.09090909090909091,27.0,0.8366707791591534,11.0,ALB,BWI,medium_airport,42.74829865,-73.80169678,Albany,large_airport,39.1754,-76.668297,Baltimore,288.52294401406186,604077.0,4345.3,2205092.0,2872.8
10,ALB-DEN,40.0,44.0,4974.0,6968.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,4.0,0.7138346727898967,11.000000000000002,ALB,DEN,medium_airport,42.74829865,-73.80169678,Albany,large_airport,39.86169815,-104.6729965,Denver,1609.6763725386268,604077.0,4345.3,2650725.0,1805.7
11,ALB-FLL,48.0,51.0,7404.0,8400.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,3.0,0.8814285714285715,11.0,ALB,FLL,medium_airport,42.74829865,-73.80169678,Albany,large_airport,26.072599,-80.152702,Fort Lauderdale,1204.4119640250183,604077.0,4345.3,182247.0,2029.7
12,ALB-MCO,220.0,230.0,27959.0,32132.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,10.0,0.8701294659529442,11.000000000000002,ALB,MCO,medium_airport,42.74829865,-73.80169678,Albany,large_airport,28.42939949,-81.30899811,Orlando,1072.7638954612787,604077.0,4345.3,1927699.0,992.0
13,ALB-MDW,204.0,220.0,26533.0,33012.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,16.0,0.8037380346540652,11.0,ALB,MDW,medium_airport,42.74829865,-73.80169678,Albany,large_airport,41.785999,-87.752403,Chicago,717.4357807573813,604077.0,4345.3,8595181.0,4576.6
14,ALB-TPA,119.0,128.0,15360.0,18425.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,9.0,0.8336499321573948,11.000000000000002,ALB,TPA,medium_airport,42.74829865,-73.80169678,Albany,large_airport,27.97550011,-82.53320313,Tampa,1129.9644230960027,604077.0,4345.3,2683956.0,1340.7
15,AMA-DAL,426.0,440.0,39086.0,60918.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,14.0,0.6416165993630782,11.0,AMA,DAL,medium_airport,35.219398,-101.706001,Amarillo,medium_airport,32.847099,-96.851799,Dallas,322.929509890087,204357.0,748.0,5668165.0,1522.2
16,AMA-LAS,83.0,86.0,7373.0,11869.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,3.0,0.6211980790294044,11.0,AMA,LAS,medium_airport,35.219398,-101.706001,Amarillo,large_airport,36.083361,-115.151817,Las Vegas,758.3377017555367,204357.0,748.0,2150373.0,1754.7
17,ATL-AUS,293.0,305.0,32181.0,41899.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,12.0,0.7680612902455906,11.0,ATL,AUS,large_airport,33.6367,-84.428101,Atlanta,large_airport,30.197535,-97.662015,Austin,812.3237262183948,5046555.0,1419.9,1659251.0,1165.6
18,ATL-BNA,482.0,510.0,42378.0,69534.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,28.0,0.6094572439382173,11.000000000000002,ATL,BNA,large_airport,33.6367,-84.428101,Atlanta,large_airport,36.12450027,-86.67819977,Nashville,213.87134631424414,5046555.0,1419.9,1098486.0,541.3
19,ATL-BOS,180.0,206.0,20376.0,27532.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,26.0,0.7400842655818684,11.0,ATL,BOS,large_airport,33.6367,-84.428101,Atlanta,large_airport,42.3643,-71.005203,Boston,946.107263290517,5046555.0,1419.9,4208580.0,5505.8
20,ATL-BWI,634.0,685.0,67728.0,91494.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,51.0,0.7402452619843924,11.0,ATL,BWI,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.1754,-76.668297,Baltimore,576.5626254084567,5046555.0,1419.9,2205092.0,2872.8
21,ATL-CLE,200.0,211.0,23162.0,28600.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,11.0,0.8098601398601398,11.0,ATL,CLE,large_airport,33.6367,-84.428101,Atlanta,large_airport,41.4117012,-81.84980011,Cleveland,554.5092447107287,5046555.0,1419.9,1683059.0,1904.0
22,ATL-CMH,282.0,291.0,30837.0,41286.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,9.0,0.746911786077605,11.000000000000002,ATL,CMH,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.998001,-82.891899,Columbus,446.82153997514393,5046555.0,1419.9,1556848.0,1559.5
23,ATL-DAL,544.0,572.0,67537.0,80064.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,28.0,0.8435376698641087,11.0,ATL,DAL,large_airport,33.6367,-84.428101,Atlanta,medium_airport,32.847099,-96.851799,Dallas,721.0765507281542,5046555.0,1419.9,5668165.0,1522.2
24,ATL-DCA,454.0,473.0,43820.0,67674.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,19.0,0.6475160327452197,11.0,ATL,DCA,large_airport,33.6367,-84.428101,Atlanta,large_airport,38.8521,-77.037697,Washington,547.0817288504243,5046555.0,1419.9,4810669.0,4434.0
25,ATL-DEN,428.0,458.0,57784.0,65684.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,30.0,0.879727178612752,11.0,ATL,DEN,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.86169815,-104.6729965,Denver,1199.2573866964249,5046555.0,1419.9,2650725.0,1805.7
26,ATL-DTW,243.0,270.0,31004.0,37533.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,27.0,0.8260464124903418,11.0,ATL,DTW,large_airport,33.6367,-84.428101,Atlanta,large_airport,42.21239853,-83.35340118,Detroit,594.352944773589,5046555.0,1419.9,3522856.0,1871.2
27,ATL-FLL,548.0,552.0,68102.0,78364.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,4.0,0.8690470113827778,11.0,ATL,FLL,large_airport,33.6367,-84.428101,Atlanta,large_airport,26.072599,-80.152702,Fort Lauderdale,580.6456963125255,5046555.0,1419.9,182247.0,2029.7
28,ATL-GSP,239.0,241.0,21988.0,34177.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.6433566433566433,11.0,ATL,GSP,large_airport,33.6367,-84.428101,Atlanta,medium_airport,34.895699,-82.218903,Greer,153.33328836191092,5046555.0,1419.9,35151.0,528.5
29,ATL-HOU,630.0,683.0,74389.0,95914.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,53.0,0.7755802072690118,11.0,ATL,HOU,large_airport,33.6367,-84.428101,Atlanta,medium_airport,29.645399,-95.2789,Houston,695.6933864405019,5046555.0,1419.9,5650910.0,1394.6
30,ATL-IAD,140.0,149.0,12435.0,20020.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,9.0,0.6211288711288712,11.0,ATL,IAD,large_airport,33.6367,-84.428101,Atlanta,large_airport,38.9445,-77.455803,Dulles,533.9034937523077,5046555.0,1419.9,,
31,ATL-IND,299.0,309.0,35061.0,45925.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,10.0,0.763440391943386,11.000000000000002,ATL,IND,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.7173,-86.294403,Indianapolis,431.8782711844036,5046555.0,1419.9,1659305.0,928.2
32,ATL-JAX,79.0,81.0,8433.0,11297.0,59.92584126984127,52.34730153968255,4941421.0,5909,74.0,0.09090909090909091,2.0,0.7464813667345312,11.0,ATL,JAX,large_airport,33.6367,-84.428101,Atlanta,large_airport,30.49410057,-81.68789673,Jacksonville,269.66772569553046,5046555.0,1419.9,1220191.0,686.6
33,ATL-LAS,297.0,321.0,42507.0,50599.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,24.0,0.8400758908278819,11.0,ATL,LAS,large_airport,33.6367,-84.428101,Atlanta,large_airport,36.083361,-115.151817,Las Vegas,1746.6036869938946,5046555.0,1419.9,2150373.0,1754.7
34,ATL-LAX,221.0,227.0,28912.0,31987.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,6.0,0.9038671960483946,11.000000000000002,ATL,LAX,large_airport,33.6367,-84.428101,Atlanta,large_airport,33.942501,-118.407997,Los Angeles,1946.4573419197086,5046555.0,1419.9,12121244.0,3267.6
35,ATL-LGA,483.0,502.0,57339.0,69069.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,19.0,0.8301698301698301,11.0,ATL,LGA,large_airport,33.6367,-84.428101,Atlanta,large_airport,40.777199,-73.872597,New York,761.521649490275,5046555.0,1419.9,18972871.0,10768.2
36,ATL-MCI,348.0,374.0,39734.0,51428.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,26.0,0.7726141401571128,11.0,ATL,MCI,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.2976,-94.713898,Kansas City,692.4544419891039,5046555.0,1419.9,1644497.0,602.6
37,ATL-MCO,611.0,618.0,73260.0,88365.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,7.0,0.8290612799185197,11.0,ATL,MCO,large_airport,33.6367,-84.428101,Atlanta,large_airport,28.42939949,-81.30899811,Orlando,403.58469409664104,5046555.0,1419.9,1927699.0,992.0
38,ATL-MDW,578.0,628.0,72964.0,87806.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,50.0,0.8309682709609821,11.0,ATL,MDW,large_airport,33.6367,-84.428101,Atlanta,large_airport,41.785999,-87.752403,Chicago,590.6726491149348,5046555.0,1419.9,8595181.0,4576.6
39,ATL-MKE,184.0,191.0,19800.0,27368.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,7.0,0.7234726688102894,11.000000000000002,ATL,MKE,large_airport,33.6367,-84.428101,Atlanta,large_airport,42.94720078,-87.89659882,Milwaukee,669.11607815047,5046555.0,1419.9,1340981.0,2379.0
40,ATL-MSP,203.0,211.0,23830.0,30021.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,8.0,0.7937776889510676,11.000000000000002,ATL,MSP,large_airport,33.6367,-84.428101,Atlanta,large_airport,44.882,-93.221802,Minneapolis,906.5818334416044,5046555.0,1419.9,2856952.0,3035.5
41,ATL-MSY,447.0,451.0,48333.0,63921.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,4.0,0.7561364809686957,11.0,ATL,MSY,large_airport,33.6367,-84.428101,Atlanta,large_airport,29.99340057,-90.25800323,New Orleans,424.9011881012942,5046555.0,1419.9,925443.0,891.2
42,ATL-OAK,76.0,77.0,11511.0,13300.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,1.0,0.8654887218045113,11.0,ATL,OAK,large_airport,33.6367,-84.428101,Atlanta,large_airport,37.721298,-122.221001,Oakland,2129.965576414992,5046555.0,1419.9,437548.0,2917.1
43,ATL-PBI,35.0,36.0,3900.0,5005.0,59.92584126984127,52.34730153968255,4941421.0,5909,74.0,0.09090909090909091,1.0,0.7792207792207793,11.0,ATL,PBI,large_airport,33.6367,-84.428101,Atlanta,large_airport,26.68320084,-80.09559631,West Palm Beach,544.5146824824375,5046555.0,1419.9,115877.0,796.4
44,ATL-PHL,209.0,214.0,24686.0,29887.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,5.0,0.8259778499012949,11.0,ATL,PHL,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.87189865,-75.2410965,Philadelphia,666.2015457245914,5046555.0,1419.9,5512873.0,4544.9
45,ATL-PHX,98.0,100.0,14651.0,17150.0,54.92924590163936,53.33868862295082,9288488.0,10298,74.0,0.09090909090909091,2.0,0.8542857142857143,11.0,ATL,PHX,large_airport,33.6367,-84.428101,Atlanta,large_airport,33.435302,-112.005905,Phoenix,1586.9629747793358,5046555.0,1419.9,4047095.0,1251.8
46,ATL-PIT,198.0,201.0,20041.0,28314.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,3.0,0.7078123896305715,11.0,ATL,PIT,large_airport,33.6367,-84.428101,Atlanta,large_airport,40.49150085,-80.23290253,Pittsburgh,526.3207751974234,5046555.0,1419.9,1720279.0,2100.7
47,ATL-RIC,310.0,315.0,32691.0,44330.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,5.0,0.7374464245431988,11.0,ATL,RIC,large_airport,33.6367,-84.428101,Atlanta,large_airport,37.50519943,-77.31970215,Richmond,480.8550909015477,5046555.0,1419.9,1008069.0,1477.0
48,ATL-RSW,246.0,253.0,28722.0,35402.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,7.0,0.8113100954748319,11.000000000000002,ATL,RSW,large_airport,33.6367,-84.428101,Atlanta,large_airport,26.53619957,-81.75520325,Fort Myers,514.5708719987296,5046555.0,1419.9,84694.0,809.2
49,ATL-SAN,72.0,74.0,9519.0,11128.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,2.0,0.8554097771387491,11.0,ATL,SAN,large_airport,33.6367,-84.428101,Atlanta,large_airport,32.73360062,-117.1900024,San Diego,1891.5304904746988,5046555.0,1419.9,3084174.0,1675.9
50,ATL-SAT,189.0,196.0,23480.0,28979.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,7.0,0.8102418993063942,11.000000000000002,ATL,SAT,large_airport,33.6367,-84.428101,Atlanta,large_airport,29.533701,-98.469803,San Antonio,874.1723947084146,5046555.0,1419.9,1910785.0,1633.5
51,ATL-STL,418.0,450.0,49417.0,62494.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,32.0,0.7907479117995327,11.0,ATL,STL,large_airport,33.6367,-84.428101,Atlanta,large_airport,38.748697,-90.370003,St Louis,484.032776982472,5046555.0,1419.9,,
52,ATL-TPA,628.0,647.0,67558.0,91340.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,19.0,0.7396321436391504,11.000000000000002,ATL,TPA,large_airport,33.6367,-84.428101,Atlanta,large_airport,27.97550011,-82.53320313,Tampa,405.9203959858297,5046555.0,1419.9,2683956.0,1340.7
53,AUS-ATL,325.0,335.0,39492.0,47627.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,10.0,0.8291935246813782,11.0,AUS,ATL,large_airport,30.197535,-97.662015,Austin,large_airport,33.6367,-84.428101,Atlanta,812.3237262183948,1659251.0,1165.6,5046555.0,1419.9
54,AUS-BNA,100.0,103.0,13405.0,14908.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,3.0,0.8991816474376174,11.000000000000002,AUS,BNA,large_airport,30.197535,-97.662015,Austin,large_airport,36.12450027,-86.67819977,Nashville,755.628068923044,1659251.0,1165.6,1098486.0,541.3
55,AUS-BOS,12.0,14.0,1224.0,2100.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.5828571428571429,11.0,AUS,BOS,large_airport,30.197535,-97.662015,Austin,large_airport,42.3643,-71.005203,Boston,1697.7263683275362,1659251.0,1165.6,4208580.0,5505.8
56,AUS-BWI,212.0,218.0,26736.0,35596.0,56.178394743689836,53.09084185213375,18874153.0,21356,74.0,0.09090909090909091,6.0,0.7510956287223284,11.0,AUS,BWI,large_airport,30.197535,-97.662015,Austin,large_airport,39.1754,-76.668297,Baltimore,1341.4662221659012,1659251.0,1165.6,2205092.0,2872.8
57,AUS-DAL,1068.0,1112.0,112984.0,154452.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,44.0,0.731515292777044,11.0,AUS,DAL,large_airport,30.197535,-97.662015,Austin,medium_airport,32.847099,-96.851799,Dallas,188.7028521262065,1659251.0,1165.6,5668165.0,1522.2
58,AUS-DCA,83.0,86.0,10688.0,12669.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,3.0,0.8436340674086352,11.000000000000002,AUS,DCA,large_airport,30.197535,-97.662015,Austin,large_airport,38.8521,-77.037697,Washington,1314.9434479152299,1659251.0,1165.6,4810669.0,4434.0
59,AUS-DEN,564.0,580.0,76962.0,86668.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,16.0,0.8880094152397655,11.0,AUS,DEN,large_airport,30.197535,-97.662015,Austin,large_airport,39.86169815,-104.6729965,Denver,775.1678487507666,1659251.0,1165.6,2650725.0,1805.7
60,AUS-ELP,247.0,252.0,26502.0,35321.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,5.0,0.7503185074035277,11.0,AUS,ELP,large_airport,30.197535,-97.662015,Austin,medium_airport,31.80719948,-106.3779984,El Paso,528.8146478943511,1659251.0,1165.6,794344.0,1015.8
61,AUS-EWR,106.0,113.0,13007.0,15158.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,7.0,0.858094735453226,11.0,AUS,EWR,large_airport,30.197535,-97.662015,Austin,large_airport,40.692501,-74.168701,Newark,1503.108324120089,1659251.0,1165.6,306247.0,4508.4
62,AUS-FLL,80.0,81.0,10616.0,11440.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,1.0,0.9279720279720279,11.0,AUS,FLL,large_airport,30.197535,-97.662015,Austin,large_airport,26.072599,-80.152702,Fort Lauderdale,1104.603448080235,1659251.0,1165.6,182247.0,2029.7
63,AUS-HOU,635.0,645.0,70128.0,94549.0,56.92788404892012,52.94213378964351,23815574.0,27265,74.0,0.09090909090909091,10.0,0.7417106473891845,11.0,AUS,HOU,large_airport,30.197535,-97.662015,Austin,medium_airport,29.645399,-95.2789,Houston,147.95675794046508,1659251.0,1165.6,5650910.0,1394.6
64,AUS-HRL,24.0,26.0,2323.0,3432.0,59.92584126984127,52.34730153968255,4941421.0,5909,74.0,0.09090909090909091,2.0,0.6768648018648019,11.0,AUS,HRL,large_airport,30.197535,-97.662015,Austin,medium_airport,26.22850037,-97.65440369,Harlingen,273.3172819981949,1659251.0,1165.6,148545.0,625.7
65,AUS-LAS,197.0,202.0,27518.0,31915.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,5.0,0.8622277925740247,11.000000000000002,AUS,LAS,large_airport,30.197535,-97.662015,Austin,large_airport,36.083361,-115.151817,Las Vegas,1090.0776727891434,1659251.0,1165.6,2150373.0,1754.7
66,AUS-LAX,285.0,304.0,35692.0,42739.0,57.42754358574032,52.84299508131669,19171330.0,22116,74.0,0.09090909090909091,19.0,0.8351154683076347,11.0,AUS,LAX,large_airport,30.197535,-97.662015,Austin,large_airport,33.942501,-118.407997,Los Angeles,1241.917562313438,1659251.0,1165.6,12121244.0,3267.6
67,AUS-LBB,80.0,82.0,7499.0,11440.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.655506993006993,11.0,AUS,LBB,large_airport,30.197535,-97.662015,Austin,medium_airport,33.663601,-101.822998,Lubbock,341.709322622505,1659251.0,1165.6,259946.0,736.6
68,AUS-MCO,74.0,79.0,10230.0,11798.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,5.0,0.8670961179860993,11.000000000000002,AUS,MCO,large_airport,30.197535,-97.662015,Austin,large_airport,28.42939949,-81.30899811,Orlando,993.7090775222497,1659251.0,1165.6,1927699.0,992.0
69,AUS-MDW,289.0,311.0,38231.0,42863.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,22.0,0.891934768914915,11.000000000000002,AUS,MDW,large_airport,30.197535,-97.662015,Austin,large_airport,41.785999,-87.752403,Chicago,971.4415926226117,1659251.0,1165.6,8595181.0,4576.6
70,AUS-MSY,80.0,81.0,9255.0,11440.0,59.92584126984127,52.34730153968255,4941421.0,5909,74.0,0.09090909090909091,1.0,0.8090034965034965,11.0,AUS,MSY,large_airport,30.197535,-97.662015,Austin,large_airport,29.99340057,-90.25800323,New Orleans,443.61785409727185,1659251.0,1165.6,925443.0,891.2
71,AUS-OAK,41.0,43.0,5882.0,7175.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.8197909407665506,11.0,AUS,OAK,large_airport,30.197535,-97.662015,Austin,large_airport,37.721298,-122.221001,Oakland,1497.3297556439975,1659251.0,1165.6,437548.0,2917.1
72,AUS-PHX,252.0,263.0,34826.0,41060.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,11.0,0.8481734047735022,11.0,AUS,PHX,large_airport,30.197535,-97.662015,Austin,large_airport,33.435302,-112.005905,Phoenix,872.0389293824759,1659251.0,1165.6,4047095.0,1251.8
73,AUS-SAN,226.0,230.0,26804.0,32318.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,4.0,0.8293830063741569,11.0,AUS,SAN,large_airport,30.197535,-97.662015,Austin,large_airport,32.73360062,-117.1900024,San Diego,1164.6399812528512,1659251.0,1165.6,3084174.0,1675.9
74,AUS-SFO,19.0,20.0,2515.0,2717.0,59.92584126984127,52.34730153968255,4941421.0,5909,74.0,0.09090909090909091,1.0,0.9256532940743467,11.0,AUS,SFO,large_airport,30.197535,-97.662015,Austin,large_airport,37.61899948,-122.375,San Francisco,1504.0093552892542,1659251.0,1165.6,3290197.0,7199.4
75,AUS-SJC,150.0,169.0,18200.0,24874.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,19.0,0.7316877060384337,11.000000000000002,AUS,SJC,large_airport,30.197535,-97.662015,Austin,large_airport,37.362452,-121.929188,San Jose,1476.2741405668176,1659251.0,1165.6,1729879.0,2229.0
76,AUS-SMF,99.0,102.0,11683.0,14157.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,3.0,0.825245461609098,11.0,AUS,SMF,large_airport,30.197535,-97.662015,Austin,large_airport,38.69540024,-121.5910034,Sacramento,1480.9311720813362,1659251.0,1165.6,1924167.0,1971.3
77,AUS-STL,175.0,183.0,20464.0,25121.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,8.0,0.8146172524979101,11.000000000000002,AUS,STL,large_airport,30.197535,-97.662015,Austin,large_airport,38.748697,-90.370003,St Louis,721.0065655493961,1659251.0,1165.6,,
78,AUS-TPA,141.0,145.0,17442.0,20163.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,4.0,0.865049843773248,11.0,AUS,TPA,large_airport,30.197535,-97.662015,Austin,large_airport,27.97550011,-82.53320313,Tampa,927.1951468749597,1659251.0,1165.6,2683956.0,1340.7
79,BDL-BWI,643.0,679.0,67315.0,92621.0,58.26030948044064,52.67776390077197,14527086.0,16967,74.0,0.0909090909090909,36.0,0.7267790241953769,11.000000000000002,BDL,BWI,medium_airport,41.93851,-72.688066,Hartford,large_airport,39.1754,-76.668297,Baltimore,283.1831839970475,907046.0,2722.5,2205092.0,2872.8
80,BDL-DEN,46.0,50.0,7075.0,8050.0,57.42754358574032,52.84299508131669,9585665.0,11058,74.0,0.09090909090909091,4.0,0.8788819875776398,11.0,BDL,DEN,medium_airport,41.93851,-72.688066,Hartford,large_airport,39.86169815,-104.6729965,Denver,1671.0498108744184,907046.0,2722.5,2650725.0,1805.7
81,BDL-FLL,73.0,75.0,9347.0,10439.0,54.92924590163936,53.33868862295082,4644244.0,5149,74.0,0.09090909090909091,2.0,0.8953922789539228,11.0,BDL,FLL,medium_airport,41.93851,-72.688066,Hartford,large_airport,26.072599,-80.152702,Fort Lauderdale,1173.2943062945953,907046.0,2722.5,182247.0,2029.7
82,BDL-MCO,275.0,294.0,35115.0,42973.0,56.59477769104,53.00822626186139,14229909.0,16207,74.0,0.0909090909090909,19.0,0.8171409955088078,11.000000000000002,BDL,MCO,medium_airport,41.93851,-72.688066,Hartford,large_airport,28.42939949,-81.30899811,Orlando,1049.984833726971,907046.0,2722.5,1927699.0,992.0
